,_id,id,author_id,created_at,text,Label
42716,6076b14a0857f5cbcd36a6d6,1.33E+18,1.25E+18,30/11/2020, check out carriemadej before checking out this article  ⁦⁩  moderna covid vaccine is 941 effective plans to apply for emergency ok monday vaccines moderna vaccine modifiedrna  ,0
185093,607aeed60857f5cbcdc09488,1.33E+18,9.87E+17,16/11/2020,politicising the founding and distribution of a covid19 vaccine puts into the forefront exactly everything that is wrong with modern day politics,0
82304,6076b1cf0857f5cbcd38d029,1.33E+18,2209700868,29/11/2020, you will never be forced to take a vaccine thats not how canadian public health works youre allowed to make daft decision,1
277431,6081b7cc73596eb9adaa3049,1.34E+18,1972400304,31/12/2020,      it stops you having the disease as severe  experiencing symptoms but supposedly though proven wrong asymptomatic people can still spread it uk cmo also says that the vaccine does not prevent transmission,0
433688,6083166173596eb9adb34231,1.36E+18,1.03E+18,31/01/2021,and this  come on  feel free to not get a vaccine but do not force your beliefs on others by impeding them from getting their shot ,3
385432,60830fe173596eb9adb09151,1.34E+18,1.20E+18,30/12/2020,pence biden covid19 rudy giuliani blm antifa proud boys moderna lindsey graham kushner putin mcconnell russia flynn black twitter veto israel nancy pelosi trump pencecard iran perdue loeffler limbaugh nashville melania marco rubio new york post stalin breaking news jim jordan ,0
576077,60831aaa73596eb9adbb18c1,1.36E+18,6433472,30/01/2021,canadians could need multiple vaccines for several years dr alan bernstein says ,0
406511,608315fa73596eb9adb1cb6e,1.36E+18,22970986,31/01/2021,can the covid19 vaccine alter my dna dispelling covid19 vaccine myths ,0
312522,6081cc2573596eb9adac3f7a,1.34E+18,825430062,31/12/2020,anyway vaccines shouldnt be mandatory,0
377436,6082fa1573596eb9adafe77e,1.34E+18,27794762,27/12/2020, i have galactosemia and cannot digest anything with dairy including lactose  is your vaccine safe for me,1
331844,6081cc7873596eb9adad4ce5,1.34E+18,3153606956,30/12/2020,  please dont play politics with the vaccines  it is inappropriate in these circumstances,0
259117,6081b78373596eb9ada9310e,1.34E+18,69179877,31/12/2020, how many elderly folks did you kick out of the way to get your vaccine,0
191355,607aef2d0857f5cbcdc0e521,1.33E+18,1423794024,12/11/2020,pfizers ceo cashed out 60 of his stock on the same day the company unveiled the results of its coronavirus sarscov2 covid19 vaccine trial  ,0
384315,60830fdb73596eb9adb07f14,1.34E+18,1.19E+18,30/12/2020,    phizer and moderna are the two mrna vaccines  silfer is right about the messenger rna as it targets the same protein spikes,0
589227,60831bf273596eb9adbbe466,1.36E+18,7.63E+17,30/01/2021,hard passsince the approval of the pfizer covid19 vaccine there have been reports of some serious allergic reactions or anaphylaxis an immune response of the body that causes someone to go into shock ,1
118124,607730350857f5cbcd3b688a,1.33E+18,92242395,23/11/2020,if i was given a choice between oxfordastrazeneca and moderna or pfizer i would probably choose oxford despite it being a third less effective than the other 2 but only if oxford is available sooner,3
354269,6082f9b973596eb9adaeb803,1.34E+18,33733431,30/12/2020,   theyre waiting for moderna most indigenous communities do not have freezers to hold pfizer,0
517862,608318a973596eb9adb7d42d,1.36E+18,3289942191,30/01/2021, any plans for canadians who are in the us and have had covid in the last 12 months since you recommend not retesting if you have had covid in the last three months will they need to quarantine upon their return given that they should be immune and cant get vaccinated yet,0
300248,6081cbe573596eb9adab8139,1.34E+18,536493065,31/12/2020,reading about vaccines going bad because theyre not being distributed quickly enough while my district is planning on bringing back special ed january 19th with no information about when we might be able to get vaccinated ,0
290206,6081b80073596eb9adaae23f,1.34E+18,8.58E+17,31/12/2020,  a convoy of range rovers delivered the 89yearold billionaire to a dedicated vaccine centre in henley oxfordshire where normal hours are understood to have been extended at the last minute an email was sent out saying just a reminder– we have been advised no media coverage,0
327527,6081cc6673596eb9adad11b2,1.34E+18,1.20E+18,31/12/2020,this is why  is an inadequate leader leading is not stepping to the front of the line and stepping on those most vulnerable vaccines go to the most vulnerable first not to 40 yr old children who out of fear think because they are governor they should be first ,0
283213,6081b7e373596eb9adaa807a,1.34E+18,1577973709,31/12/2020,fgs hancock  can you do anything right  wheres the vaccination tzar  hiding in his stables no doubt i despair  hope arrives with vaccines and this toy town govt sets out to follow the lead of tti  ,0
45508,6076b1520857f5cbcd36cc4c,1.33E+18,268709876,30/11/2020,moderna plans to seek us eu clearance for covid vaccine  ,0
211141,6081b6b773596eb9ada68cfc,1.34E+18,229146526,31/12/2020, i was under the impression that the vaccine doesnt stop you from getting covid or from spreading it and that it just stops serious illness or death from it is this true or not,1
500311,6083185e73596eb9adb6d759,1.36E+18,253430801,31/01/2021,   my grandparents living in a ltc havent been vaccinated either they were one of seven ltc facilities that deschutes county somehow missed  do a fact check and get our seniors vaccinated,3
65081,6076b1950857f5cbcd37de97,1.33E+18,181245414,30/11/2020,nhs to enlist sensible celebrities to persuade people to take coronavirus vaccinethis is a sensible idea it should have been used from the beginning to explain what asymptomatic really means ignorance levels 9 months in astounding ,0
17523,6076b0f40857f5cbcd353aa3,1.33E+18,1.16E+18,30/11/2020,  why would the unvaccinated be a risk if this magical vaccine works,1
327790,6081cc6673596eb9adad13c0,1.34E+18,2563951712,31/12/2020,      exactly but they call me a shill up above apparently for having knowledgei have seen lots of these from getting vaccines an such over the years,0
175113,607aee340857f5cbcdc00eac,1.33E+18,2410068528,23/11/2020,its insane to me how much the media is pushing for every american to take the covid19 vaccine in order to get back to normal may i remind those that are buying into the hype that this cold has a 998 survival rate,1
484543,6083177673596eb9adb5f420,1.36E+18,31161218,31/01/2021,         pfizer to deliver us vaccine doses two months early ceo sayscase 2020452865  pregabalin lyrica adverse event reportsirgreat job but what about my lyrica side effects im not seeing well at all since july 30th 2020richardforinashnet ,1
353252,6082f9b573596eb9adaeaac7,1.34E+18,9.41E+17,30/12/2020,   i hope theres enough evidence of that as pfizer are saying there isnt to do that with theirs more runnign around liek headless chickens by johnsonhasfailedthenation and hancockout,0
433508,6083166173596eb9adb340c9,1.36E+18,1.04E+18,31/01/2021,   and gitmo terrorists get the vaccine before all these people too,0
279795,6081b7d673596eb9adaa5177,1.34E+18,172207769,31/12/2020, it wont burn out all they have to do whenever they want to create more vaccine uptake is to conduct more pcr tests at toohigh ct values resulting in more and more false positives they can falsely call cases,0
482080,6083176c73596eb9adb5d279,1.36E+18,43692660,31/01/2021,  absolutely i dont think goi is being fairly charged for the vaccine perhaps goi didnt negotiate in a better manner the vaccine is never free for the end user as ultimately taxpayers money is being given to the manufacturer should spend it wisely,0
376727,6082fa1373596eb9adafdf3f,1.34E+18,312531954,27/12/2020, good question  hoping cost   practicability will maybe soon exclude pfizer ,0
468426,6083173373596eb9adb51ace,1.36E+18,393881232,31/01/2021,   its amazing isnt it imagine the irony of going to get your covid vaccine amp catching covid from the vaccination centre,0
37938,6076b13a0857f5cbcd366247,1.33E+18,303428120,30/11/2020,    because its the only argument they have they cant think for themselves thats why they accept lockdown without question and will have a vaccine thats less than 6 months old,1
187887,607aeefa0857f5cbcdc0b73b,1.33E+18,1.32E+18,14/11/2020,how a covid19 vaccine could change travel for good ,3
488978,6083178873596eb9adb630bc,1.36E+18,1880446645,31/01/2021, i tried to find out if my vamc had the vaccine and the va site told me to go to my local site my local site told me to go to the va site the va site told me that the va doesnt know what fuck its doing in regards to vaccine distribution,0
282200,6081b7df73596eb9adaa72ac,1.34E+18,3225664969,31/12/2020,pfizer warns no data to show single dose of vaccine offers protection after 21 days smartnews  ,0
237672,6081b72d73596eb9ada80590,1.34E+18,388359763,31/12/2020,may 2021makeawish the world slowly return to being able to be closer without the worry of covid killing loved ones and may their be enough vaccine for all,3
446228,6083169273596eb9adb3eff6,1.36E+18,391702208,31/01/2021,         thats the very point were making eu did not put obstacles in the way of others getting vaccine supply from within eu even to own detriment we dont know if uk  contract is blocking export or just a government demand az accepted,0
446669,6083169273596eb9adb3f369,1.36E+18,16514376,31/01/2021,kittitas county vaccine clinics show light at the end of the tunnel ,0
83488,6076b1d30857f5cbcd38df45,1.33E+18,219391311,29/11/2020,again think ill pass on this particular vaccine and no im not an antivaxxer ,2
312260,6081cc2373596eb9adac3a9b,1.34E+18,25390350,31/12/2020,the prospect of covid19 vaccines becoming widely available in 2021 has raised hopes for a faster recovery however determined policy action is needed to achieve a stronger sustainable amp inclusive global economysee our economicoutlook   ,0
485104,6083177873596eb9adb5fb6a,1.36E+18,1.24E+18,31/01/2021, will it reduce it if ive already had covid and got my second vaccine dose already  can i take my mask off now,3
124536,6077304c0857f5cbcd3bbd34,1.33E+18,481571793,21/11/2020, should be touting the moderna vaccine as his greatest achievement even tho he did very little to make it happen and celebrating the preliminary clinical trial results but what is he doing ginning up conspiracy theories and erroneous law suits spearheaded by,0
238417,6081b72f73596eb9ada80e6c,1.34E+18,1.32E+18,31/12/2020,mexican ambassador slams vaccine selfishness following tories comments  national   ,0
590811,60831bf973596eb9adbbfa93,1.36E+18,1.35E+18,30/01/2021, pfizer uses public funds and pandemics to develop new mrna vaccine tech which has never been used on a large scale，and  70 degree frozen storage requirement has not considered the needs of developing countries and regions at all,0
94120,6076b1f60857f5cbcd3971bc,1.33E+18,3221377761,29/11/2020, 1 no person w even rudimentary understanding of biotech would state potus came up with the vaccine neither trump nor biden 2 potus does deserve some credit for project warp speed 3 the statement we are doing better than the rest of the world is undeniably false,0
350337,6082f9aa73596eb9adae8440,1.34E+18,1.27E+18,30/12/2020, is it pfizer vaccine,0
474377,6083174b73596eb9adb56adb,1.36E+18,835268580,31/01/2021,be careful of vaccine fraud ,0
76912,6076b1bc0857f5cbcd388206,1.33E+18,9.15E+17,29/11/2020, why are they pushing this vaccine that has had no long term testing and 95 of the population dont need so hard its very odd,1
